PARAM
5,1000,2,184
VEHICLES
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
200,2
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
DEMANDS
0,35,35,0,230,1,7,0,0
1,41,49,0,204,1,7,10,10
2,35,17,0,202,1,7,7,10
3,55,45,0,197,1,7,13,10
4,55,20,149,159,1,7,19,10
5,15,30,0,199,1,7,26,10
6,25,30,99,109,1,7,3,10
7,20,50,0,198,1,7,5,10
8,10,43,95,105,1,7,9,10
9,55,60,97,107,1,7,16,10
10,30,60,124,134,1,7,16,10
11,20,65,67,77,1,7,12,10
12,50,35,0,205,1,7,19,10
13,30,25,159,169,1,7,23,10
14,15,10,0,187,1,7,20,10
15,30,5,61,71,1,7,8,10
16,10,20,0,190,1,7,19,10
17,5,30,157,167,1,7,2,10
18,20,40,0,204,1,7,12,10
19,15,60,0,187,1,7,17,10
20,45,65,0,188,1,7,9,10
21,45,20,0,201,1,7,11,10
22,45,10,97,107,1,7,18,10
23,55,5,68,78,1,7,29,10
24,65,35,0,190,1,7,3,10
25,65,20,172,182,1,7,6,10
26,45,30,0,208,1,7,17,10
27,35,40,37,47,1,7,16,10
28,41,37,0,213,1,7,16,10
29,64,42,0,190,1,7,9,10
30,40,60,71,81,1,7,21,10
31,31,52,0,202,1,7,27,10
32,35,69,0,186,1,7,23,10
33,53,52,37,47,1,7,11,10
34,65,55,0,183,1,7,14,10
35,63,65,143,153,1,7,8,10
36,2,60,41,51,1,7,5,10
37,20,20,0,198,1,7,8,10
38,5,5,83,93,1,7,16,10
39,60,12,44,54,1,7,31,10
40,40,25,85,95,1,7,9,10
41,42,7,97,107,1,7,5,10
42,24,12,31,41,1,7,5,10
43,23,3,0,185,1,7,7,10
44,11,14,69,79,1,7,18,10
45,6,38,32,42,1,7,16,10
46,2,48,0,184,1,7,1,10
47,8,56,0,185,1,7,27,10
48,13,52,0,192,1,7,36,10
49,6,68,108,118,1,7,30,10
50,47,47,0,203,1,7,13,10
51,49,58,0,193,1,7,10,10
52,27,43,0,208,1,7,9,10
53,37,31,95,105,1,7,14,10
54,57,29,0,197,1,7,18,10
55,63,23,136,146,1,7,2,10
56,53,12,130,140,1,7,6,10
57,32,12,0,196,1,7,7,10
58,36,26,200,210,1,7,18,10
59,21,24,0,202,1,7,28,10
60,17,34,0,201,1,7,3,10
61,12,24,0,194,1,7,13,10
62,24,58,58,68,1,7,19,10
63,27,69,0,185,1,7,10,10
64,15,77,73,83,1,7,9,10
65,62,77,51,61,1,7,20,10
66,49,73,127,137,1,7,25,10
67,67,5,83,93,1,7,25,10
68,56,39,142,152,1,7,36,10
69,37,47,50,60,1,7,6,10
70,37,56,182,192,1,7,5,10
71,57,68,0,180,1,7,15,10
72,47,16,0,197,1,7,25,10
73,44,17,0,199,1,7,9,10
74,46,13,149,159,1,7,8,10
75,49,11,0,192,1,7,18,10
76,49,42,73,83,1,7,13,10
77,53,43,179,189,1,7,14,10
78,61,52,96,106,1,7,3,10
79,57,48,92,102,1,7,23,10
80,56,37,182,192,1,7,6,10
81,55,54,0,192,1,7,26,10
82,15,47,0,196,1,7,16,10
83,14,37,0,198,1,7,11,10
84,11,31,101,111,1,7,7,10
85,16,22,0,196,1,7,41,10
86,4,18,0,184,1,7,35,10
87,28,18,93,103,1,7,26,10
88,26,52,74,84,1,7,9,10
89,26,35,0,211,1,7,15,10
90,31,67,0,187,1,7,3,10
91,15,19,0,194,1,7,1,10
92,22,22,18,28,1,7,2,10
93,18,24,188,198,1,7,22,10
94,26,27,0,207,1,7,27,10
95,25,24,0,205,1,7,20,10
96,22,27,0,204,1,7,11,10
97,25,21,0,202,1,7,12,10
98,19,21,0,198,1,7,10,10
99,20,26,83,93,1,7,9,10
100,18,18,185,195,1,7,17,10
